facility,name,betweenness,pagerank,in_degree,out_degree,degree,clustering,throughput_legs,total_excess_delay,delay_pct,betw_pct,thru_pct,bottleneck_score
IND521185AAA,Nandigama_Chndrlpd_D (Andhra Pradesh),0.0008085584599442474,0.0002648088844148497,2,2,4,0.0,17,798.0,0.5105612552806277,0.7136391068195534,0.46016898008449003,0.5614061557030778
IND181152AAB,Jammu_Central_I_1 (Jammu & Kashmir),0.0008085584599442474,0.0005629278171120507,3,3,6,0.5,23,1664.0,0.7453228726614364,0.7136391068195534,0.6104405552202776,0.7088412794206398
IND135001AAA,YamunaNagar_DC (Haryana),0.0008085584599442474,0.0002371789930512031,2,1,3,0.3333333333333333,19,1006.0,0.5962582981291491,0.7136391068195534,0.512070006035003,0.6146348823174412
IND581110AAE,Haveri_GuttalRD_D (Karnataka),0.000808193586993009,0.0007136540673979129,2,2,4,0.6666666666666666,41,1619.0,0.7392878696439348,0.7030778515389258,0.8762824381412191,0.755823777911889
IND792001AAA,Tezu_Farmnala_D (Arunachal Pradesh),0.000808193586993009,0.0007089091681968274,1,2,3,0.6666666666666666,14,-110.0,0.0024140012070006035,0.7030778515389258,0.40012070006035005,0.292154496077248
IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),0.000808193586993009,0.00040912017867347956,1,1,2,0.0,28,1486.0,0.71997585998793,0.7030778515389258,0.6994568497284248,0.7108026554013277
IND814101AAB,Dumka_Dudhani_D (Jharkhand),0.000808193586993009,0.0008416448085194571,1,1,2,0.0,23,599.0,0.4248642124321062,0.7030778515389258,0.6104405552202776,0.5454435727217863
IND509203AAA,Bijnapally_nagar_D (Telangana),0.000808193586993009,0.000631238003324888,1,1,2,0.0,38,617.0,0.4336149668074834,0.7030778515389258,0.8445986722993362,0.5966505733252867
IND574239AAA,Sullia_Srirampt_D (Karnataka),0.000808193586993009,0.000515999784667107,1,1,2,0.0,13,250.0,0.20488835244417622,0.7030778515389258,0.37688593844296925,0.3887447193723597
IND458664AAA,Neemuch_KarjuDPP_D (Madhya Pradesh),0.000808193586993009,0.0003950525031773606,1,1,2,0.0,13,595.0,0.4224502112251056,0.7030778515389258,0.37688593844296925,0.4975256487628244
IND151505AAA,Mansa_GreenVly_D (Punjab),0.000808193586993009,0.0007160502154705971,1,1,2,0.0,21,-31.0,0.004224502112251056,0.7030778515389258,0.5618587809293905,0.32540736270368137
IND518422AAB,Atmakur_IndraNgr_D (Andhra Pradesh),0.000808193586993009,0.000537537088064023,1,1,2,0.0,26,1430.0,0.712130356065178,0.7030778515389258,0.6653590826795414,0.7000603500301751
IND413517AAA,Udgir_NlgaonRd_D (Maharashtra),0.000808193586993009,0.00036055604366255637,2,2,4,0.6666666666666666,8,763.0,0.49728424864212434,0.7030778515389258,0.24170187085093542,0.507905853952927
IND483501AAA,Katni_Bargawan_DC (Madhya Pradesh),0.000808193586993009,0.0010087889467287972,2,1,3,0.6666666666666666,17,1337.0,0.6904043452021726,0.7030778515389258,0.46016898008449003,0.648159324079662
IND370001AAA,Bhuj_DC (Gujarat),0.000808193586993009,0.0009444347515623689,2,3,5,0.3333333333333333,31,2904.0,0.8569704284852142,0.7030778515389258,0.7483403741701871,0.7890766445383223
IND383315AAC,Modasa_Central_D_1 (Gujarat),0.000808193586993009,0.0004913901497462996,1,2,3,0.6666666666666666,26,439.0,0.32498491249245626,0.7030778515389258,0.6653590826795414,0.5064876282438141
IND827013AAA,Bokaro_KSClny_DC (Jharkhand),0.000808193586993009,0.0005344271615941299,2,1,3,0.6666666666666666,25,5414.0,0.9227519613759807,0.7030778515389258,0.6472540736270368,0.8017501508750755
IND212501AAA,Soraon_BypassRD_D (Uttar Pradesh),0.000808193586993009,0.000610913945727475,1,1,2,0.0,26,1165.0,0.6445383222691611,0.7030778515389258,0.6653590826795414,0.6662643331321666
IND523105AAA,Kandukur_LICOffce_D (Andhra Pradesh),0.000808193586993009,0.0009312283655046793,2,1,3,0.6666666666666666,39,757.0,0.4930597465298733,0.7030778515389258,0.8566686783343391,0.6287869643934823
IND247776AAA,Shamli_KarnalRd_D (Uttar Pradesh),0.000808193586993009,0.00027109605433313236,1,1,2,0.0,20,463.0,0.3367531683765842,0.7030778515389258,0.5353047676523838,0.4863608931804466
IND802213AAB,Dinara_Wardno7_D (Bihar),0.000808193586993009,0.000448184606276865,1,1,2,0.0,16,1763.0,0.7567893783946892,0.7030778515389258,0.4369342184671092,0.6767048883524441
IND722140AAA,Khatra_KoralDPP_D (West Bengal),0.000808193586993009,0.00044452964453764,1,2,3,0.6666666666666666,22,1428.0,0.7115268557634279,0.7030778515389258,0.5887145443572722,0.6844296922148462
IND414302AAB,Parner_Hindcwk_D (Maharashtra),0.000808193586993009,0.0002992065855759984,2,2,4,0.5,5,324.0,0.24894387447193725,0.7030778515389258,0.16807483403741702,0.3690102595051297
IND210001AAA,Banda_GayatriN_D (Uttar Pradesh),0.000808193586993009,0.0005342421828740011,1,1,2,0.0,26,2494.0,0.8334339167169583,0.7030778515389258,0.6653590826795414,0.7607121303560652
IND721434AAB,Manglamaro_Bypassrd_D (West Bengal),0.000808193586993009,0.00028488346160163895,1,1,2,0.0,4,356.0,0.2776101388050694,0.7030778515389258,0.1388050694025347,0.37748943874471935
IND410505AAB,Rajgurunagar_Chakan_D (Maharashtra),0.000808193586993009,0.0003630376240929726,2,2,4,0.6666666666666666,16,523.0,0.37507543753771877,0.7030778515389258,0.4369342184671092,0.485847917923959
IND848101AAA,Samastipur_Haripur_D (Bihar),0.000808193586993009,0.0005925728660165202,2,1,3,0.6666666666666666,37,1402.0,0.7060953530476766,0.7030778515389258,0.8340374170187085,0.7307785153892578
IND845401AAA,Motihari_RajaBzr_D (Bihar),0.000808193586993009,0.0005662654490015932,2,1,3,0.6666666666666666,41,1997.0,0.7869643934821967,0.7030778515389258,0.8762824381412191,0.7796620398310199
IND473226AAA,Guna_Raghogrh_D (Madhya Pradesh),0.0008081935869930087,0.0004298404015385842,1,2,3,0.3333333333333333,37,13315.0,0.968014484007242,0.6952323476161738,0.8340374170187085,0.8593844296922148
IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),0.0008078287140417707,0.0002975972736948614,1,1,2,0.0,27,6984.0,0.9354254677127338,0.6940253470126735,0.6831623415811708,0.8125528062764031
IND175015AAA,JognderNgr_Dhelu_D (Himachal Pradesh),0.0008078287140417707,0.0002975972736948614,1,1,2,0.0,24,11915.0,0.9643934821967411,0.6940253470126735,0.6297525648762824,0.8163548581774291
IND400011AAA,LowerParel_CP (Maharashtra),0.0008078287140417707,0.0002309694213837615,2,2,4,0.0,84,2822.0,0.8533494266747134,0.6940253470126735,0.9514182257091128,0.8251659625829814
IND505122AAA,Jammikunta_ConduDPP_D (Telangana),0.0008078287140417705,0.00029956289683076803,2,1,3,0.3333333333333333,31,2525.0,0.8352444176222088,0.6928183464091732,0.7483403741701871,0.7751357875678938
IND244921AAB,Bilaspur_GrmNgriya_D (Uttar Pradesh),0.0008077679018832309,0.00046159286481133987,2,2,4,0.5,9,440.0,0.3261919130959565,0.692214846107423,0.2664453832226916,0.42404948702474343
IND501101AAB,Vikarabad_Central_DPP_2 (Telangana),0.0008070989681392939,0.00041035182054497234,1,2,3,0.6666666666666666,11,292.0,0.2284248642124321,0.6913095956547979,0.31985515992757996,0.38557634278817143
IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),0.0008070989681392939,0.0009046576884689427,4,2,6,0.5,108,4332.0,0.9082679541339771,0.6913095956547979,0.9686179843089922,0.8552504526252264
IND500050AAA,Patancheru_Ameenpur_I (Telangana),0.0008070989681392938,0.0008173641744042773,2,2,4,0.3333333333333333,46,3103.0,0.8648159324079662,0.6904043452021726,0.9007242003621002,0.8196741098370549
IND754022AAA,Tangi_SriDPP_D (Orissa),0.0008063692222368173,0.0004324022030742598,2,1,3,0.3333333333333333,4,275.0,0.2175618587809294,0.6898008449004225,0.1388050694025347,0.34348219674109837
IND173025AAA,PaontSahib_Gurudwar_D (Himachal Pradesh),0.0008063692222368172,0.00031730827000990276,1,1,2,1.0,23,2308.0,0.8183464091732046,0.6891973445986723,0.6104405552202776,0.7380205190102596
IND507303AAA,Sathupally_VidyaNGR_D (Telangana),0.000806369222236817,0.00032022925656402496,2,1,3,0.6666666666666666,37,3787.0,0.891973445986723,0.6885938442969222,0.8340374170187085,0.8193723596861798
IND210427AAA,Mahoba_Mlkpura_D (Uttar Pradesh),0.000806004349285579,0.0005697712435381086,1,1,2,0.0,19,4032.0,0.8992154496077248,0.6861798430899215,0.512070006035003,0.7578756789378395
IND212402AAA,Phulpur_Shekhpur_D (Uttar Pradesh),0.000806004349285579,0.0006350405100296318,1,1,2,0.0,26,13431.0,0.9686179843089922,0.6861798430899215,0.6653590826795414,0.8232347616173809
IND847404AAB,Jhanjharpur_Nagar_D (Bihar),0.000806004349285579,0.0006347135342546835,2,1,3,0.6666666666666666,38,10871.0,0.9607724803862402,0.6861798430899215,0.8445986722993362,0.8551599275799637
IND844505AAB,HazratJandaha_HajiprRD_D (Bihar),0.000806004349285579,0.0006188734719854938,1,1,2,1.0,30,8587.0,0.9480989740494871,0.6861798430899215,0.7317441158720579,0.8262522631261315
IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),0.000806004349285579,0.00046353294906139903,1,1,2,0.0,28,11146.0,0.9619794809897405,0.6861798430899215,0.6994568497284248,0.8267350633675317
IND845305AAA,Raxaul_KairiyaT_D (Bihar),0.000806004349285579,0.0005966544411216364,1,1,2,1.0,42,9628.0,0.9541339770669885,0.6861798430899215,0.8856366928183464,0.86004828002414
IND816107AAA,Pakur_Hatpada_D (Jharkhand),0.000806004349285579,0.0008300976989110912,1,1,2,0.0,19,1878.0,0.7694628847314424,0.6861798430899215,0.512070006035003,0.6929993964996982
IND574221AAA,Kadaba_AnugrDPP_D (Karnataka),0.0008060043492855788,0.0005542543481162236,1,1,2,0.0,13,2159.0,0.8020519010259505,0.6792395896197948,0.37688593844296925,0.6801750150875074
IND721401AAA,Contai_Kanakpur_D (West Bengal),0.0008060043492855788,0.0003578817582128305,1,1,2,0.0,4,298.0,0.232045866022933,0.6792395896197948,0.1388050694025347,0.3475558237779119
IND581325AAA,Dandeli_RKComplx_D (Karnataka),0.0008060043492855788,0.0006139166141644205,2,1,3,0.3333333333333333,28,1281.0,0.6747133373566687,0.6792395896197948,0.6994568497284248,0.6810199155099578
IND786190AAA,DoomDooma_Pthrgoan_D (Assam),0.0008060043492855788,0.0007040937538066136,3,2,5,0.6666666666666666,20,753.0,0.4915509957754979,0.6792395896197948,0.5353047676523838,0.5566083283041641
IND802212AAA,Bikramgang_Dehrird_D (Bihar),0.0008060043492855788,0.0004968138259773209,1,1,2,0.0,12,5895.0,0.928183464091732,0.6792395896197948,0.3488231744115872,0.7376282438141218
IND802158AAB,Jagdishpur_Wardno13_D (Bihar),0.0008060043492855788,0.0005001272713473796,2,1,3,0.6666666666666666,28,1745.0,0.7540736270368135,0.6792395896197948,0.6994568497284248,0.7207000603500301
IND524201AAA,Kavali_Kacheri_D (Andhra Pradesh),0.0008060043492855788,0.0009081437050734866,1,1,2,1.0,37,1009.0,0.5989740494870247,0.6792395896197948,0.8340374170187085,0.6700663850331925
IND829121AAA,Peterbar_GagiDPP_D (Jharkhand),0.0008060043492855788,0.0005700761854934858,1,1,2,1.0,16,4196.0,0.9034399517199758,0.6792395896197948,0.4369342184671092,0.7428786964393482
IND311302AAA,Badnaur_BhmrdDPP_D (Rajasthan),0.0008060043492855788,0.000870651395213296,2,1,3,0.3333333333333333,7,858.0,0.5416415208207604,0.6792395896197948,0.216053108026554,0.5178032589016295
IND151506AAA,Jhunir_BhaRDDPP_D (Punjab),0.0008060043492855788,0.0007247080258860686,1,1,2,0.0,23,1140.0,0.6409173204586602,0.6792395896197948,0.6104405552202776,0.6463186481593242
IND312403AAA,BariSadri_BhmprDPP_D (Rajasthan),0.0008060043492855788,0.00045150347883988356,1,1,2,0.0,16,1047.0,0.6089318044659022,0.6792395896197948,0.4369342184671092,0.5956246228123114
IND483770AAA,Barhi_Central_DPP_1 (Madhya Pradesh),0.0008060043492855788,0.0009733039721278099,1,1,2,1.0,5,455.0,0.33222691611345806,0.6792395896197948,0.16807483403741702,0.40350030175015084
IND251309AAB,Budhana_Busstand_D (Uttar Pradesh),0.0008060043492855788,0.00034613304979854494,1,1,2,0.0,19,806.0,0.5144840072420036,0.6792395896197948,0.512070006035003,0.5634278817139409
IND757041AAA,Udala_NagplDPP_D (Orissa),0.0008060043492855788,0.0010210202826960635,2,2,4,1.0,8,572.0,0.4067592033796017,0.6792395896197948,0.24170187085093542,0.4554918527459264
IND144040AAA,Nakodar_ChowkDPP_D (Punjab),0.0008060043492855788,0.0003916726950821041,2,1,3,0.6666666666666666,27,558.0,0.39740494870247434,0.6792395896197948,0.6831623415811708,0.5391068195534098
IND518102AAA,Srisailam_Sishumdr_D (Andhra Pradesh),0.0008060043492855788,0.0005725306456454374,1,1,2,0.0,28,2933.0,0.859987929993965,0.6792395896197948,0.6994568497284248,0.7736572118286059
IND509301AAA,Jadcherla_Badeplly_D (Telangana),0.0008060043492855786,0.0006523920424173218,1,2,3,0.3333333333333333,38,1008.0,0.5980687990343995,0.6738080869040435,0.8445986722993362,0.67009656004828
IND508223AAA,Thirumalagiri_Xroad_D (Telangana),0.0008060043492855786,0.0005809017318016422,2,1,3,0.6666666666666666,26,1216.0,0.6617380808690404,0.6738080869040435,0.6653590826795414,0.6660832830416415
IND577132AAD,Mudigere_HesglDPP_D (Karnataka),0.0008056394763343404,0.0005799976488885705,1,1,2,1.0,18,430.0,0.3207604103802052,0.671997585998793,0.48672299336149666,0.45932407966203986
IND263401AAA,Kashipur_BajprDPP_D (Uttarakhand),0.0008056394763343404,0.0007595579725624759,3,2,5,1.0,34,1262.0,0.6732045866022933,0.671997585998793,0.79963789981895,0.6981291490645746
IND757037AAA,Karanjia_Sarubali_D (Orissa),0.0008056394763343404,0.001197644971261038,3,2,5,1.0,19,3137.0,0.8666264333132166,0.671997585998793,0.512070006035003,0.7373264936632469
IND416602AAC,Kankavali_NrdawDPP_D (Maharashtra),0.0008056394763343404,0.00028821450413563365,1,1,2,0.0,13,3342.0,0.8756789378394689,0.671997585998793,0.37688593844296925,0.7148159324079661
IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),0.0008056394763343403,0.0007962569215690386,2,2,4,1.0,27,1351.0,0.6952323476161738,0.6704888352444176,0.6831623415811708,0.6853952926976464
IND416122AAA,Kolhapur_Central_H_2 (Maharashtra),0.0007588051473510557,0.00017951442602721592,1,1,2,0.0,2,550.0,0.39257694628847317,0.6698853349426674,0.0700060350030175,0.4112552806276403
IND814112AAA,Deoghar_Barmasia_D (Jharkhand),0.0007422123949773901,0.0005138099734915681,3,2,5,0.5,16,1225.0,0.6656608328304164,0.6692818346409173,0.4369342184671092,0.6210018105009053
IND815353AAA,Madhupur_Sitarmrd_D (Jharkhand),0.0006375850762097959,0.0005281376994496177,2,3,5,0.8333333333333334,18,1059.0,0.6107423053711527,0.6686783343391671,0.48672299336149666,0.6033192516596257
IND854105AAB,Katihar_Central_D_2 (Bihar),0.0006091553920924734,0.00036831700157480447,1,2,3,0.3333333333333333,20,1636.0,0.7404948702474351,0.668074834037417,0.5353047676523838,0.6777308388654194
IND321001AAB,Bharatpur_NraynDPP_D (Rajasthan),0.0006071485908606623,0.0007968600165606026,1,2,3,0.6666666666666666,21,901.0,0.5573325286662644,0.6674713337356669,0.5618587809293905,0.5912794206397104
IND174103AAA,Baddi_ByePass_D (Himachal Pradesh),0.0006044120437263745,0.0006513497358798259,4,1,5,0.5,26,1308.0,0.6810500905250453,0.6668678334339168,0.6653590826795414,0.6736572118286059
IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),0.0005896921843329305,0.0004475641508932367,3,1,4,0.0,184,8661.0,0.9499094749547374,0.6662643331321666,0.9843089921544961,0.871695835847918
IND422103AAC,Sinnar_Central_D_1 (Maharashtra),0.0005401335921498749,0.00033505892022487195,1,2,3,0.0,22,544.0,0.39016294508147253,0.6656608328304164,0.5887145443572722,0.5125226312613156
IND713130AAA,Katwa_BSarani_D (West Bengal),0.0005398903435157161,0.0007058085664924808,2,2,4,0.3333333333333333,34,3012.0,0.8617984308992155,0.6650573325286663,0.79963789981895,0.7903439951719977
IND413709AAA,Shrirampur_DavkharRd_D (Maharashtra),0.0005384916638692926,0.0005522851166780145,4,3,7,0.6,31,1077.0,0.615872057936029,0.6644538322269161,0.7483403741701871,0.6569402534701267
IND423109AAA,Shirdi_SaiBansi_D (Maharashtra),0.0005381267909180542,0.0005466382652536864,3,3,6,0.6,30,826.0,0.5247435123717562,0.663850331925166,0.7317441158720579,0.6078756789378394
IND508252AAB,Choutuppal_Nagaram_D (Telangana),0.0005324117511330194,0.00031780921920959487,1,1,2,0.0,13,582.0,0.4155099577549789,0.6632468316234158,0.37688593844296925,0.48210621605310805
IND814133AAB,Godda_Central_D_2 (Jharkhand),0.0005050753827517258,0.000973363351946093,3,1,4,0.5,32,3090.0,0.864212432106216,0.6626433313216656,0.764031382015691,0.783705491852746
IND581334AAA,Honnavar_Prbhtngr_D (Karnataka),0.0004742987745746262,0.0006151278996859298,2,3,5,0.3333333333333333,11,331.0,0.2531683765841883,0.6620398310199155,0.31985515992757996,0.38916716958358477
IND413501AAA,Osmanabad_Kakdepot_D (Maharashtra),0.00045348896327485587,0.0005358641023360209,2,2,4,0.6666666666666666,44,1521.0,0.7245021122510561,0.6614363307181653,0.896197948098974,0.7399215449607724
IND274001AAA,Deoria_CCRoad_D (Uttar Pradesh),0.00042471211524147304,0.0009267009524911435,2,2,4,0.0,31,1925.0,0.7736873868436934,0.6608328304164152,0.7483403741701871,0.7347616173808087
IND276140AAA,Jiyanpur_Central_DPP_1 (Uttar Pradesh),0.00042106338572908914,0.0006425346266503543,1,1,2,0.0,5,137.0,0.1288473144236572,0.660229330114665,0.16807483403741702,0.29610742305371146
IND695101AAB,Attingal_Central_D_2 (Kerala),0.0004196038939241356,0.0003212920458469277,2,2,4,0.3333333333333333,42,517.0,0.37054918527459263,0.659625829812915,0.8856366928183464,0.56028968014484
IND277211AAA,Sahatwar_PnchmDPP_D (Uttar Pradesh),0.00041741465621670544,0.0008512917579370078,1,1,2,0.0,11,251.0,0.20579360289680146,0.6590223295111648,0.31985515992757996,0.36457453228726616
IND691305AAA,Punalur_PostofJN_D (Kerala),0.0004163200373629902,0.0009634340931630364,1,2,3,0.3333333333333333,36,831.0,0.5286662643331321,0.6584188292094146,0.8228726614363308,0.6264333132166566
IND125047AAB,Hisar_AgrohDPP_D (Haryana),0.0004152254185092751,0.0004936921410938136,2,2,4,0.3333333333333333,21,1079.0,0.6173808086904043,0.6578153289076645,0.5618587809293905,0.6184067592033796
IND283203AAA,Firozabad_Sudmpuri_D (Uttar Pradesh),0.00041437404828971865,0.0006654146313090737,2,2,4,0.6666666666666666,28,3463.0,0.8786964393482197,0.6572118286059143,0.6994568497284248,0.7764031382015691
IND733129AAB,Kaliyaganj_Central_DPP_1 (West Bengal),0.00041413079965555994,0.0007684595668482824,2,1,3,0.3333333333333333,10,270.0,0.21454435727217863,0.6563065781532891,0.292094146047073,0.36258298129149064
IND571430AAA,Malavalli_SulthnRd_D (Karnataka),0.00041413079965555994,0.0006441557800838868,2,1,3,0.3333333333333333,21,342.0,0.2667471333735667,0.6563065781532891,0.5618587809293905,0.4426372963186482
IND571313AAB,Chamarjngr_BrDbleRd_D (Karnataka),0.00041230643489936807,0.000544861362478525,1,1,2,0.0,20,514.0,0.36783343391671697,0.6550995775497888,0.5353047676523838,0.4875075437537718
IND425109AAA,Erandol_BsStdDPP_D (Maharashtra),0.00041230643489936807,0.000232191649237064,1,1,2,0.0,2,31.0,0.03349426674713337,0.6550995775497888,0.0700060350030175,0.2272782136391068
IND695614AAA,Kilimanoor_Krvnkuzy_D (Kerala),0.00041194156194812966,0.00043937991393943373,1,1,2,0.0,24,281.0,0.22057936028968014,0.6541943270971635,0.6297525648762824,0.43249849124924555
IND690548AAA,Haripad_Kumrpurm_D (Kerala),0.00041084694309441455,0.0012886166737784263,2,1,3,0.3333333333333333,22,261.0,0.2115268557634279,0.6535908267954134,0.5887145443572722,0.41958358479179236
IND335523AAB,Nohar_Central_DPP_2 (Rajasthan),0.00041074743228953125,0.000621462756633015,3,1,4,0.6666666666666666,7,1527.0,0.7266143633071817,0.6529873264936632,0.216053108026554,0.6024140012070005
IND201301AAL,Dadri_ICDCant_D (Uttar Pradesh),0.0004101171971919378,0.0003319552475697131,2,2,4,0.0,45,551.0,0.39348219674109836,0.6520820760410381,0.8995171997585999,0.5722691611345806
IND732202AAA,Manikchak_Enayetpr_D (West Bengal),0.0004101171971919378,0.0009367227191327845,1,1,2,0.0,19,781.0,0.5039227519613759,0.6520820760410381,0.512070006035003,0.5499999999999999
IND272001AAA,Basti_GndhiNgr_D (Uttar Pradesh),0.0004093874512894611,0.00021400854696282493,1,2,3,0.0,10,300.0,0.23295111647555825,0.6511768255884128,0.292094146047073,0.37024743512371755
