source_center,destination_center,volume,median_factor,median_actual,median_osrm,total_excess_delay,breach_legs,median_distance,ftl_share,breach_rate,source_name,dest_name
IND425412AAA,IND425409AAA,10,2.268075639599555,68.0,30.0,361.0,10,39.068650000000005,1.0,1.0,Nandurbar_DhuleRd_D (Maharashtra),Shahada_Nandrbar_D (Maharashtra)
IND605601AAA,IND607106AAA,14,2.1363636363636362,46.0,21.5,361.0,14,27.40975,0.0,1.0,Villupuram_Thirumtr_IP (Tamil Nadu),Panruti_GandhiRd_D (Tamil Nadu)
IND506002AAA,IND506143AAA,17,2.0,42.0,21.0,361.0,17,29.544,1.0,1.0,Warangal_HunterRd_I (Telangana),Ghanpur_Palakrty_D (Telangana)
IND627117AAA,IND629001AAA,11,1.9375,62.0,32.0,359.0,11,35.1044,1.0,1.0,Vallior_Radhaprm_D (Tamil Nadu),Nagarcoil_AsrplmRd_DC (Tamil Nadu)
IND209206AAB,IND210301AAA,15,2.2,33.0,15.0,358.0,15,21.6843,0.0,1.0,Ghatampur_StatinRD_D (Uttar Pradesh),Hamirpur_KanpurRd_D (Uttar Pradesh)
IND396191AAC,IND396232AAA,17,2.6923076923076925,36.0,13.0,358.0,17,15.536,0.0,1.0,Vapi_IndEstat_I (Gujarat),Silvassa_Samrvrni_D (Dadra and Nagar Haveli)
IND480001AAA,IND480661AAA,10,1.5535444947209651,79.5,51.5,358.0,10,73.00895,1.0,1.0,Chhindwara_NagpurRd_D (Madhya Pradesh),Seoni_Kidwai_D (Madhya Pradesh)
IND480334AAA,IND480106AAA,21,1.4166666666666667,50.0,36.0,357.0,20,38.922,1.0,0.9523809523809523,Pandhurna_Mataward_D (Madhya Pradesh),Sausar_Central_DPP_1 (Madhya Pradesh)
IND403726AAA,IND403702AAA,9,1.8,89.0,49.0,357.0,9,51.2449,1.0,1.0,Goa_Hub (Goa),Canacona_CharRsta_D (Goa)
IND174021AAA,IND176048AAA,12,2.086666666666667,55.5,26.5,357.0,12,28.26305,1.0,1.0,Ghumarwin_Gndhichk_D (Himachal Pradesh),Jahu_Sulgwan_D (Himachal Pradesh)
IND843320AAA,IND847223AAA,8,2.425,48.5,20.0,355.0,8,23.4075,1.0,1.0,Pupri_SngihiRD_D (Bihar),Benipatti_WardNo1_D (Bihar)
IND802101AAA,IND802119AAA,14,2.7916666666666665,34.0,13.0,355.0,14,18.3401,1.0,1.0,Buxar_Sarswati_D (Bihar),Dumraon_Nishangr_D (Bihar)
IND523230AAA,IND523105AAA,19,1.3829787234042554,62.0,44.0,354.0,19,47.224,1.0,1.0,Kanigiri_Tiglgndi_D (Andhra Pradesh),Kandukur_LICOffce_D (Andhra Pradesh)
IND303002AAA,IND302014AAA,10,1.8571428571428572,65.5,35.0,354.0,10,47.8927,1.0,1.0,Achrol_BgwriDPP_D (Rajasthan),Jaipur_Hub (Rajasthan)
IND532440AAA,IND532001AAB,17,1.5277777777777777,56.0,37.0,353.0,17,41.073,1.0,1.0,Palakonda_VadaiDPP_D (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh)
IND507002AAA,IND507167AAA,9,2.727272727272727,64.0,22.0,353.0,9,30.7754,1.0,1.0,Khammam_NSTRoad_I (Telangana),Tallada_PtrlBunk_D (Telangana)
IND390022AAA,IND388320AAA,18,1.4714285714285715,52.5,36.0,353.0,18,45.192099999999996,0.0,1.0,Vadodara_Karelibaug_DPC (Gujarat),Anand_Vaghasi_IP (Gujarat)
IND201306AAA,IND201301AAF,8,3.1077694235588975,62.0,19.0,352.0,8,17.5018,0.0,1.0,Noida_Surajpur_DC (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh)
IND854335AAA,IND852111AAA,17,2.15,44.0,20.0,351.0,17,28.4464,1.0,1.0,Narpatganj_Central_DPP_1 (Bihar),Simrahi_Bazar_D (Bihar)
IND312001AAA,IND311001AAA,13,1.565217391304348,72.0,46.0,351.0,13,59.4752,1.0,1.0,Chittaurgarh_DC (Rajasthan),Bhilwara_DC (Rajasthan)
IND501359AAE,IND500008AAC,19,1.8571428571428568,39.0,21.0,349.0,19,26.9101,0.0,1.0,Hyderabad_Shamshbd_H (Telangana),Hyderabad_Tolichwk_I (Telangana)
IND251001AAA,IND247554AAA,12,2.128623188405797,50.0,24.0,349.0,12,25.75985,1.0,1.0,Muzaffrngr_MhmodNgr_D (Uttar Pradesh),Deoband_Ramvlg_D (Uttar Pradesh)
IND801103AAA,IND802301AAA,11,2.6666666666666665,42.0,16.0,349.0,11,22.882900000000003,1.0,1.0,Bihta_ShivNgar_D (Bihar),Arrah_Katira_D (Bihar)
IND203131AAA,IND203135AAA,16,1.5,57.0,38.0,349.0,16,34.75995,1.0,1.0,Khurja_Pnjbiyon_D (Uttar Pradesh),Jewar_SJRoad_D (Uttar Pradesh)
IND627756AAA,IND626117AAA,17,1.6551724137931034,48.0,29.0,347.0,17,31.2303,1.0,1.0,Sankaran_Kovil_D (Tamil Nadu),Rajpalayam_AshkTalk_D (Tamil Nadu)
IND421401AAC,IND421601AAB,11,2.6666666666666665,48.0,18.0,347.0,11,26.2065,0.0,1.0,Murbad_SnkunDPP_D (Maharashtra),Asangaon_Shahapur_D (Maharashtra)
IND000000ACA,IND142401AAA,12,1.9210526315789473,40.0,19.5,347.0,11,27.6177,1.0,0.9166666666666666,Ludhiana_MilrGanj_HB (Punjab),Khanna_DC (Punjab)
IND473443AAA,IND470113AAA,7,1.8135593220338984,107.0,59.0,346.0,7,74.93780000000001,1.0,1.0,Mungaoli_AshkngRd_D (Madhya Pradesh),Bina_Srvdycwk_D (Madhya Pradesh)
IND121004AAA,IND121004AAB,10,2.3833333333333333,33.0,14.5,346.0,10,17.5154,0.0,1.0,Faridabad_Blbgarh_DC (Haryana),FBD_Balabhgarh_DPC (Haryana)
IND563131AAB,IND563116AAA,16,2.0,35.0,18.0,345.0,16,18.01115,0.0,1.0,Bangarapet_KolarRd_D (Karnataka),Bethamangala_FshryOFC_D (Karnataka)
IND501359AAE,IND500039AAC,10,2.1545977011494255,63.5,29.0,345.0,10,36.2155,0.0,1.0,Hyderabad_Shamshbd_H (Telangana),Hyderabad_Uppal_I (Telangana)
IND509216AAC,IND501359AAE,12,2.0476923076923077,52.0,25.0,344.0,12,32.9236,0.4166666666666667,1.0,Shadnagar_Central_D_1 (Telangana),Hyderabad_Shamshbd_H (Telangana)
IND413709AAA,IND423109AAA,13,1.8846153846153848,51.0,28.0,344.0,13,29.6846,0.0,1.0,Shrirampur_DavkharRd_D (Maharashtra),Shirdi_SaiBansi_D (Maharashtra)
IND285001AAD,IND285205AAB,21,1.4242424242424243,45.0,32.0,344.0,19,29.4027,1.0,0.9047619047619048,Orai_Ajnari_D (Uttar Pradesh),Konch_Central_D_2 (Uttar Pradesh)
IND387001AAA,IND388220AAA,14,1.76,44.0,24.5,343.0,14,27.0742,0.0,1.0,Nadiad_DC (Gujarat),Umreth_Dakor_DC (Gujarat)
IND509124AAA,IND509103AAB,9,1.8205128205128205,71.0,39.0,342.0,9,45.4648,1.0,1.0,JoguGadwal_ColctrOf_D (Telangana),Wanaparthy_VallaDPP_D (Telangana)
IND384205AAA,IND384355AAB,13,1.6764705882352942,57.0,33.0,342.0,13,36.6036,1.0,1.0,Mehsana_Panchot_IP (Gujarat),Vadnagar_BsstdDPP_D (Gujarat)
IND524132AAA,IND524101AAB,14,1.6714285714285713,58.5,36.0,340.0,14,39.838449999999995,1.0,1.0,Venktagiri_TirupthiRd_D (Andhra Pradesh),Gudur_Bngisheb_D (Andhra Pradesh)
IND636016AAA,IND637211AAA,15,1.488888888888889,68.0,46.0,340.0,15,53.3461,0.0,1.0,Salem (Tamil Nadu),Tirchngode_Mhdhvpur_D (Tamil Nadu)
IND425201AAA,IND425508AAB,9,1.947368421052632,74.0,38.0,340.0,9,41.5698,0.0,1.0,Bhusawal_Samarth_D (Maharashtra),Raver_Truptingr_D (Maharashtra)
IND400102AAC,IND400052AAA,8,4.007142857142857,47.0,11.0,339.0,8,11.048549999999999,0.0,1.0,Mumbai_Jogshwri_I (Maharashtra),Mumbai_Khar West _Dc (Maharashtra)
IND639001AAA,IND624001AAA,9,1.709090909090909,94.0,55.0,337.0,9,75.358,1.0,1.0,Karur (Tamil Nadu),Dindigul_Central_D_1 (Tamil Nadu)
IND205135AAA,IND283203AAA,13,2.2,38.0,18.0,337.0,13,22.3905,0.9230769230769231,1.0,Shikohabad_Katrmira_D (Uttar Pradesh),Firozabad_Sudmpuri_D (Uttar Pradesh)
IND360575AAA,IND360510AAB,10,1.7375,69.5,40.5,336.0,10,45.6103,0.0,1.0,Porbandar_DC (Gujarat),Bhanvad_Mainroad_D (Gujarat)
IND673121AAA,IND670645AAB,8,2.207157258064516,69.5,31.5,336.0,8,30.5652,0.0,1.0,Kalpetta_Ward19_D (Kerala),Mananthavady_Central_D_1 (Kerala)
IND786001AAB,IND786602AAA,13,1.5294117647058822,52.0,35.0,335.0,13,36.9082,0.0,1.0,Dibrugarh_Bokule_H (Assam),Duliajan_StatonRd_D (Assam)
IND422605AAA,IND413709AAA,9,1.826086956521739,84.0,46.0,335.0,9,50.1062,0.0,1.0,Sangamner_JawanChk_D (Maharashtra),Shrirampur_DavkharRd_D (Maharashtra)
IND509324AAA,IND508248AAB,8,2.188655462184874,74.5,34.0,334.0,8,48.48395000000001,1.0,1.0,Kalwakurthy_VidyaNGR_D (Telangana),Devarakonda_DindiRD_D (Telangana)
IND689645AAA,IND691551AAA,15,1.6666666666666667,42.0,25.0,333.0,15,26.5495,0.0,1.0,Pthnmthitt_Klskhrpt_D (Kerala),Adoor_Town_D (Kerala)
IND781018AAB,IND781354AAA,8,1.7037037037037037,92.0,54.0,333.0,8,64.85095,1.0,1.0,Guwahati_Hub (Assam),Rangia_HosptlRd_D (Assam)
IND250611AAA,IND247776AAA,11,1.9090909090909087,63.0,33.0,333.0,11,39.5746,1.0,1.0,Baraut_SrnprHwy_D (Uttar Pradesh),Shamli_KarnalRd_D (Uttar Pradesh)
IND144001AAA,IND144040AAA,16,1.8723684210526317,36.0,19.5,332.0,16,26.034100000000002,1.0,1.0,Jalandhar_DC (Punjab),Nakodar_ChowkDPP_D (Punjab)
IND441904AAB,IND441912AAA,12,1.7857142857142856,50.0,29.0,331.0,12,31.0344,0.0,1.0,Bhandara_RjnaiDPP_D (Maharashtra),Bhandara_KaremDPP_D (Maharashtra)
IND614616AAA,IND630002AAA,16,1.5971479500891266,54.0,33.0,331.0,16,33.18965,1.0,1.0,Aranthangi_HsptlRod_D (Tamil Nadu),Karaikudi_Sbrmnprm_D (Tamil Nadu)
IND571105AAA,IND571213AAA,12,1.6961538461538461,67.0,39.0,330.0,12,43.636700000000005,1.0,1.0,Hunsur_RatnaDPP_D (Karnataka),Gonikoppal_Thomas_D (Karnataka)
IND302004AAA,IND302014AAB,8,2.758928571428571,41.5,15.0,329.0,8,17.668100000000003,0.0,1.0,Jaipur_NgrNigam_DC (Rajasthan),Jaipur_Central_I_7 (Rajasthan)
IND365560AAA,IND365560AAB,7,1.7142857142857142,100.0,59.0,328.0,7,71.8793,1.0,1.0,Amreli_MrktYrd_DC (Gujarat),Amreli_Rajula_DC (Gujarat)
IND627005AAA,IND627117AAA,11,1.6341463414634143,67.0,41.0,327.0,11,49.8261,1.0,1.0,Tirunelveli_VdkkuSrt_I (Tamil Nadu),Vallior_Radhaprm_D (Tamil Nadu)
IND384205AAA,IND383001AAA,11,1.4745762711864407,87.0,59.0,327.0,11,81.1749,1.0,1.0,Mehsana_Panchot_IP (Gujarat),Himmatnagar_DC (Gujarat)
IND571213AAA,IND571114AAA,8,1.6091135232926277,107.0,67.0,326.0,8,73.65189999999998,1.0,1.0,Gonikoppal_Thomas_D (Karnataka),HDKote_BegurRD_D (Karnataka)
IND000000AFR,IND683511AAA,8,2.0615530303030303,67.0,32.0,326.0,8,30.16375,0.0,1.0,Cochin_PanditRd_D (Kerala),Aluva_Peedika_H (Kerala)
IND571104AAA,IND577598AAB,16,1.85,37.0,20.0,323.0,16,28.066450000000003,1.0,1.0,Koppa_BMRd_D (Karnataka),Madikeri_MuthpTmp_D (Karnataka)
IND534001AAA,IND521333AAA,14,1.7541666666666667,46.0,25.5,323.0,14,24.587400000000002,1.0,1.0,Eluru_Agraharm_DC (Andhra Pradesh),Kaikaluru_Atapaka_D (Andhra Pradesh)
IND577501AAA,IND577002AAA,10,1.692764857881137,74.0,44.0,322.0,10,61.3275,1.0,1.0,Chitradurga_DC (Karnataka),Davangere_Central_I_1 (Karnataka)
IND531163AAA,IND535001AAA,13,2.1818181818181817,47.0,21.0,322.0,13,26.788400000000003,0.0,1.0,Bheemunipatnam_SaiTempl_D (Andhra Pradesh),Vizianagaram_NcsRd_DC (Andhra Pradesh)
IND736146AAA,IND736135AAA,8,1.6315789473684212,93.0,57.0,321.0,8,52.1802,1.0,1.0,Mathabhang_Pshimpra_D (West Bengal),Dinhata_WrdN4DPP_D (West Bengal)
IND607001AAA,IND608001AAA,11,1.8571428571428568,53.0,28.0,321.0,11,39.5553,1.0,1.0,Cuddalore_KtsiGrsm_D (Tamil Nadu),Chidambaram_ARBNorth_DC (Tamil Nadu)
IND493118AAC,IND495334AAB,11,1.6326530612244898,78.0,50.0,321.0,11,54.8625,0.0,1.0,Bhatpara_TrengaRD_D (Chhattisgarh),Mungeli_Panderia_D (Chhattisgarh)
IND621306AAA,IND625106AAA,12,1.3373538011695907,96.0,73.0,319.0,10,72.35735,1.0,0.8333333333333334,Manapparai_BypassRd_D (Tamil Nadu),Melur_MduraiRD_D (Tamil Nadu)
IND680012AAA,IND679303AAA,11,1.4385964912280702,81.0,56.0,319.0,11,54.9834,0.0,1.0,Arimbur_Veluthur_D (Kerala),Sankaramangalam_Central_D_1 (Kerala)
IND518002AAA,IND518401AAA,13,1.7586206896551724,51.0,31.0,319.0,13,31.7487,1.0,1.0,Kurnool_AbbasNgr_I (Andhra Pradesh),Nandikotkr_UmarDPP_D (Andhra Pradesh)
IND742101AAC,IND742303AAB,7,2.5,70.0,29.0,318.0,7,38.274,0.0,1.0,Baharampur_Chuanpur_I (West Bengal),Domkal_Central_D_2 (West Bengal)
IND127021AAA,IND127201AAA,8,1.8421052631578947,70.0,38.5,318.0,8,55.09065,1.0,1.0,Bhiwani_DC (Haryana),Loharu_BstndDPP_D (Haryana)
IND520011AAA,IND521185AAA,8,2.0,64.0,32.0,318.0,8,45.6232,0.0,1.0,Vijayawada (Andhra Pradesh),Nandigama_Chndrlpd_D (Andhra Pradesh)
IND503187AAA,IND503122AAA,20,1.5384615384615383,40.0,26.0,317.0,20,28.482799999999997,1.0,1.0,Banswada_Menagrdn_D (Telangana),Yellareddy_JKRoad_D (Telangana)
IND600016AAA,IND600119AAA,8,2.3636363636363633,52.0,22.0,317.0,8,18.85755,0.0,1.0,Airport (Tamil Nadu),Chennai_Sholinganallur_Dc (Tamil Nadu)
IND312605AAB,IND458001AAB,12,1.7878787878787876,57.5,32.0,317.0,12,33.56765,1.0,1.0,Pratapgarh_Nimachrd_D (Rajasthan),Mandsaur_YashDPP_D (Madhya Pradesh)
IND621010AAA,IND621212AAA,16,1.4642857142857144,51.0,35.0,317.0,16,37.38365,1.0,1.0,Thuraiyur_Mthrapuri_D (Tamil Nadu),Perambalur_goplpurm_D (Tamil Nadu)
IND787057AAA,IND787059AAB,10,2.12,53.0,24.5,316.0,10,27.167650000000002,1.0,1.0,Dhemaji_WardNo3_D (Assam),Silapathar_Hejunagr_D (Assam)
IND600016AAC,IND600119AAA,11,1.894736842105263,47.0,22.0,315.0,9,23.887400000000003,0.0,0.8181818181818182,Chennai_Perungudi_DPC (Tamil Nadu),Chennai_Sholinganallur_Dc (Tamil Nadu)
IND560300AAB,IND563130AAA,8,1.8709528214616098,86.0,45.5,315.0,8,54.9833,0.0,1.0,Bangalore_East_I_20 (Karnataka),Malur_NharuExt_D (Karnataka)
IND683511AAA,IND680012AAA,11,1.4736842105263157,84.0,57.0,315.0,11,59.4959,0.0,1.0,Aluva_Peedika_H (Kerala),Arimbur_Veluthur_D (Kerala)
IND140301AAA,IND140901AAA,19,2.066666666666667,31.0,14.0,313.0,19,15.2782,0.0,1.0,Chandigarh_Kharar_DC (Chandigarh),Chandigarh_Mullanpr_DC (Chandigarh)
IND160002AAC,IND140603AAA,29,1.2413793103448276,36.0,29.0,312.0,23,38.4227,0.0,0.7931034482758621,Chandigarh_Mehmdpur_H (Punjab),Zirakpur_DC (Punjab)
IND246701AAA,IND246763AAA,12,1.9230769230769234,49.0,25.0,312.0,12,34.26045,1.0,1.0,Bijnor_NaginaRd_D (Uttar Pradesh),Najibabad_KotdwrRD_D (Uttar Pradesh)
IND302014AAB,IND302020AAA,18,2.0416666666666665,24.0,12.0,312.0,18,13.423649999999999,0.0,1.0,Jaipur_Central_I_7 (Rajasthan),Jaipur_VarunCly_DC (Rajasthan)
IND828401AAB,IND826004AAA,7,2.857142857142857,60.0,22.0,311.0,7,29.7511,0.0,1.0,Gomoh_KhsmiDPP_D (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND413501AAA,IND413401AAA,21,1.4285714285714286,49.0,35.0,310.0,21,38.1812,1.0,1.0,Osmanabad_Kakdepot_D (Maharashtra),Barshi_Kurduwdi_D (Maharashtra)
IND732202AAA,IND732204AAB,11,2.933333333333333,43.0,15.0,309.0,11,20.4319,0.0,1.0,Manikchak_Enayetpr_D (West Bengal),Paranpur_Nijgan_D (West Bengal)
IND577598AAC,IND577501AAA,11,1.8387096774193548,59.0,32.0,309.0,11,43.3243,1.0,1.0,Hiriyur_TahurDPP_D (Karnataka),Chitradurga_DC (Karnataka)
IND495334AAB,IND491995AAB,12,1.5313636363636363,72.0,45.5,308.0,12,64.10135,0.0,1.0,Mungeli_Panderia_D (Chhattisgarh),Kawardha_TrnsptNGR_D (Chhattisgarh)
IND641664AAA,IND638657AAA,15,1.5,55.0,37.0,307.0,15,40.5711,0.0,1.0,Tirpur_Palladam_DC (Tamil Nadu),Dharapuram_Techrcly_D (Tamil Nadu)
IND573201AAB,IND572201AAB,11,1.5918367346938775,78.0,49.0,307.0,11,54.5318,1.0,1.0,Hassan_Pandrnga_I (Karnataka),Tiptur_YTRd_D (Karnataka)
IND388121AAA,IND388620AAB,11,1.558139534883721,68.0,44.0,306.0,11,54.1935,0.0,1.0,Anand_VUNagar_DC (Gujarat),Khambhat_MotvdDPP_D (Gujarat)
IND201307AAA,IND201301AAL,28,1.256578947368421,26.0,20.5,304.0,16,18.92705,0.0,0.5714285714285714,Noida_Chukhndi_D (Uttar Pradesh),Dadri_ICDCant_D (Uttar Pradesh)
IND274304AAB,IND274301AAB,13,2.294117647058824,40.0,17.0,303.0,13,25.0769,1.0,1.0,Padrauna_BawliDPPP_D (Uttar Pradesh),Kaptanganj_Subshngr_D (Uttar Pradesh)
IND571432AAB,IND571426AAA,17,1.3783783783783785,50.0,37.0,303.0,14,40.7991,1.0,0.8235294117647058,Nagamangala_MandyaRD_D (Karnataka),Krishnarajpet_MuruPost_D (Karnataka)
IND458001AAB,IND458990AAA,11,1.5185185185185186,41.0,28.0,303.0,11,31.0757,1.0,1.0,Mandsaur_YashDPP_D (Madhya Pradesh),Sitamau_Central_DPP_1 (Madhya Pradesh)
IND421302AAG,IND401104AAB,10,2.284900284900285,60.0,25.0,302.0,10,28.802,0.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_MiraRoad_M (Maharashtra)
IND441614AAA,IND481001AAA,9,2.2962962962962963,62.0,27.0,302.0,9,38.9986,1.0,1.0,Gondia_RamNgr_D (Maharashtra),Balaghat_Kosmi_D (Madhya Pradesh)
IND723133AAA,IND723130AAA,13,1.4,63.0,45.0,301.0,8,30.3566,1.0,0.6153846153846154,Rghunthpur_barkarRd_D (West Bengal),Hura_Central_D_1 (West Bengal)
IND518401AAA,IND518422AAB,12,1.9416666666666664,46.5,24.5,299.0,12,35.06115,1.0,1.0,Nandikotkr_UmarDPP_D (Andhra Pradesh),Atmakur_IndraNgr_D (Andhra Pradesh)
IND535558AAA,IND535501AAB,20,1.565217391304348,36.0,23.0,298.0,20,25.7116,1.0,1.0,Bobbili_ColegRd_D (Andhra Pradesh),Parvathipuram_Central_D_2 (Andhra Pradesh)
IND110037AAM,IND000000ACB,12,1.5424418604651162,66.5,43.0,297.0,12,44.05995,1.0,1.0,Delhi_Airport_H (Delhi),Gurgaon_Bilaspur_HB (Haryana)
IND630002AAA,IND622407AAA,14,1.4255319148936172,67.0,47.0,295.0,14,49.713100000000004,1.0,1.0,Karaikudi_Sbrmnprm_D (Tamil Nadu),Ponnamaravathi_Puduvalvu_D (Tamil Nadu)
IND680104AAA,IND679576AAA,17,1.4705882352941178,50.0,33.0,295.0,15,30.2562,1.0,0.8823529411764706,Guruvayoor_ManhrBld_D (Kerala),Edappal_PonaniRD_D (Kerala)
IND503185AAA,IND503187AAA,19,1.5,42.0,28.0,295.0,19,32.2086,1.0,1.0,Bodhan_SuryaDPP_D (Telangana),Banswada_Menagrdn_D (Telangana)
IND209625AAA,IND241124AAB,11,1.3636363636363635,90.0,65.0,295.0,9,52.5103,1.0,0.8181818181818182,Farrukhbad_Pnchlght_D (Uttar Pradesh),Shahabad_KDRoad_D (Uttar Pradesh)
IND575004AAB,IND574211AAA,8,2.116013071895425,36.0,17.0,295.0,8,24.77365,1.0,1.0,Mangalore_Kuntikna_H (Karnataka),Bantwal_Trmltmpl_D (Karnataka)
IND625516AAA,IND685514AAA,7,1.934782608695652,89.0,47.0,294.0,7,33.3321,1.0,1.0,Cumbum_LFRoad_D (Tamil Nadu),Kattappana_Palikval_D (Kerala)
IND627005AAA,IND627811AAA,10,1.3936294564582115,81.5,59.0,291.0,9,62.8549,1.0,0.9,Tirunelveli_VdkkuSrt_I (Tamil Nadu),Tenkasi_RailwyRd_D (Tamil Nadu)
IND000000AAS,IND783370AAC,9,1.7666666666666666,53.0,30.0,288.0,9,41.7822,1.0,1.0,Bongaigaon_Chpaguri_D (Assam),Kokrajhar_PigonDPP_D (Assam)
IND614715AAA,IND614809AAA,17,1.4736842105263157,56.0,38.0,288.0,15,41.6542,0.0,0.8823529411764706,Thirthurpondi_Madaprum_D (Tamil Nadu),Pushpavanam_Thmpulam_D (Tamil Nadu)
IND562159AAA,IND562117AAA,11,1.9259259259259256,52.0,27.0,287.0,11,28.5816,1.0,1.0,Ramanagara_BMRd_DC (Karnataka),Kanakapura_VaniThtr_D (Karnataka)
IND502110AAA,IND502313AAA,19,1.3714285714285714,48.0,36.0,286.0,17,39.7813,1.0,0.8947368421052632,Medak_Dwaraka_D (Telangana),Narsapur_Xroad_D (Telangana)
IND571313AAB,IND571440AAA,10,1.380851063829787,63.5,45.5,286.0,9,40.9519,1.0,0.9,Chamarjngr_BrDbleRd_D (Karnataka),Kollegala_NarsipuraRd_D (Karnataka)
IND610001AAA,IND614715AAA,17,1.6923076923076923,43.0,25.0,286.0,17,27.3911,0.0,1.0,Thiruvarur_Bypasrd_D (Tamil Nadu),Thirthurpondi_Madaprum_D (Tamil Nadu)
IND506001AAC,IND505467AAA,13,1.588235294117647,55.0,35.0,285.0,13,41.8916,1.0,1.0,Warangal_Central_D_2 (Telangana),Husnabad_Greenmkt_D (Telangana)
IND560085AAA,IND562132AAA,7,1.8421052631578947,70.0,36.0,284.0,7,30.0731,0.0,1.0,Bengaluru_Banshkri_DC (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND500055AAC,IND501401AAC,17,2.5384615384615383,27.0,11.0,284.0,17,15.4876,0.0,1.0,Hyderabad_North_D_2 (Telangana),Medchal_MROoffce_D (Telangana)
IND620020AAA,IND621112AAA,25,1.7692307692307692,22.0,13.0,283.0,25,15.6176,0.0,1.0,Tiruchi (Tamil Nadu),Tiruchi_Samyaprm_D (Tamil Nadu)
IND322230AAA,IND322241AAA,14,1.6071428571428572,45.0,28.0,282.0,14,32.2526,0.0,1.0,Hindaun_MndwrRod_D (Rajasthan),Karauli_HnsChowk_D (Rajasthan)
IND424304AAC,IND425412AAA,9,1.7714285714285714,65.0,37.0,281.0,9,52.9921,1.0,1.0,Sakri_DhuleRoad_D (Maharashtra),Nandurbar_DhuleRd_D (Maharashtra)
IND591304AAA,IND586101AAA,8,1.5010332950631458,99.5,67.0,281.0,8,76.62555,1.0,1.0,Athani_VikrmMah_D (Karnataka),Bijapur_KirtiNgr_D (Karnataka)
IND362001AAA,IND360370AAA,10,2.0652173913043477,47.5,23.0,279.0,10,32.8823,1.0,1.0,Junagadh_DPC (Gujarat),Jetpur_DC (Gujarat)
IND142026AAA,IND141109AAA,18,1.436904761904762,51.0,35.0,278.0,18,23.547849999999997,1.0,1.0,Jagraon_DC (Punjab),Raikot_DC (Punjab)
IND176110AAB,IND177033AAA,9,2.1,63.0,30.0,278.0,9,27.3424,1.0,1.0,Sujanpur_SainkSCL_D (Himachal Pradesh),Nadaun_Ward6_D (Himachal Pradesh)
IND509358AAA,IND509324AAA,9,1.7037037037037035,45.0,27.0,277.0,9,37.0456,1.0,1.0,Kadthal_GndhiDPP_D (Telangana),Kalwakurthy_VidyaNGR_D (Telangana)
IND788713AAA,IND788806AAA,10,2.9230769230769234,38.0,13.0,277.0,10,19.651049999999998,1.0,1.0,Karimganj_Alngjuri_D (Assam),Badarpur_Konapara_D (Assam)
IND585211AAA,IND585222AAA,17,1.5,36.0,24.0,277.0,17,25.1841,0.0,1.0,Chittapur_GlbrgaRD_D (Karnataka),Sedam_DBRCmplx_D (Karnataka)
IND591201AAA,IND591304AAA,10,1.4344262295081966,87.5,60.0,275.0,10,73.90514999999999,1.0,1.0,Chikodi_IndraNgr_D (Karnataka),Athani_VikrmMah_D (Karnataka)
IND302014AAB,IND302006AAA,16,1.9354166666666666,30.5,16.0,274.0,16,16.0949,0.0,1.0,Jaipur_Central_I_7 (Rajasthan),Jaipur (Rajasthan)
IND786001AAB,IND786184AAA,10,2.076923076923077,27.5,13.5,274.0,10,20.007550000000002,0.0,1.0,Dibrugarh_Bokule_H (Assam),Chabua_CollgeRD_D (Assam)
IND562114AAA,IND560067AAC,8,3.6222222222222222,35.5,10.0,273.0,8,11.4293,0.0,1.0,Hoskote_DC (Karnataka),Bengaluru_Kadugodi_D (Karnataka)
IND370001AAA,IND370615AAB,8,1.7727272727272725,80.0,44.0,271.0,8,47.771699999999996,1.0,1.0,Bhuj_DC (Gujarat),Nakhatrana_ClgRDDPP_D (Gujarat)
IND380006AAA,IND382430AAB,18,2.090909090909091,22.0,11.0,271.0,18,14.2593,0.0,1.0,Ahmedabad_Paldi_D (Gujarat),Ahmedabad_East_H_1 (Gujarat)
IND824101AAA,IND821115AAB,7,1.9285714285714288,59.0,29.0,270.0,7,38.8826,1.0,1.0,AurngbadBR_Mahindra_D (Bihar),Sasaram_Central_I_2 (Bihar)
IND384265AAB,IND385320AAA,11,1.2933333333333332,98.0,75.0,270.0,9,81.5054,1.0,0.8181818181818182,Patan_Central_D_2 (Gujarat),Bhabhar_TirupDPP_D (Gujarat)
IND641062AAD,IND641607AAA,12,1.7000000000000002,49.5,30.0,270.0,12,31.04755,1.0,1.0,Coimbatore_Karayam_H (Tamil Nadu),Tirupur_Koliplm_I (Tamil Nadu)
IND803101AAA,IND805110AAD,9,2.260869565217391,52.0,23.0,270.0,9,32.2741,1.0,1.0,BiharSarif_Soghra_D (Bihar),Nawada_Central_DPP_2 (Bihar)
IND110014AAA,IND110024AAA,11,3.4285714285714284,34.0,11.0,268.0,11,11.5411,0.0,1.0,Delhi_Bhogal (Delhi),Delhi_Lajpat_IP (Delhi)
IND400011AAA,IND400072AAB,12,2.3119047619047617,34.0,15.0,268.0,12,16.6303,0.0,1.0,LowerParel_CP (Maharashtra),Mumbai Hub (Maharashtra)
